id,title,vote_average,vote_count,release_date,year,month,genre_ids,original_language,popularity
61012,Silent Hill: Revelation 3D,5.491,1527,2012-10-10,2012,10,"[53, 27, 9648]",en,29.525
68734,Argo,7.276,7948,2012-10-11,2012,10,"[18, 53]",en,29.295
80271,LOL,6.107,2593,2012-02-10,2012,02,"[18, 35, 10749]",en,29.014
83542,Cloud Atlas,6.883,6815,2012-10-26,2012,10,"[18, 878]",en,28.805
103620,Maniac,6.038,877,2012-12-26,2012,12,"[27, 53]",en,28.378
76589,Justice League: Doom,7.404,819,2012-02-28,2012,02,"[28, 16, 878]",en,28.323
103663,The Hunt,8.1,3906,2012-10-25,2012,10,[18],da,28.152
77174,ParaNorman,6.97,2393,2012-08-03,2012,08,"[10751, 16, 12, 35]",en,28.043
82633,Lawless,7.042,2912,2012-08-29,2012,08,"[80, 18, 37]",en,27.594
123105,The Bay,5.76,706,2012-09-13,2012,09,"[27, 878, 53]",en,27.572
99770,Asterix & Obelix: God Save Britannia,5.087,1232,2012-10-17,2012,10,"[10751, 12, 35]",fr,27.373
80280,[REC]³ Genesis,5.251,1388,2012-03-30,2012,03,[27],es,27.334
129533,Barbie: The Princess & The Popstar,7.138,566,2012-09-13,2012,09,"[10751, 16]",en,27.279
82505,House at the End of the Street,5.798,1728,2012-09-21,2012,09,"[27, 53]",en,27.097
76489,The Three Stooges,5.8,543,2012-04-13,2012,04,[35],en,26.862
126319,Ernest & Celestine,7.8,566,2012-12-12,2012,12,"[16, 35, 18, 10751, 12]",fr,26.582
62764,Mirror Mirror,5.919,3080,2012-03-15,2012,03,"[12, 35, 10751, 14]",en,26.553
123025,"Batman: The Dark Knight Returns, Part 1",7.736,1505,2012-08-21,2012,08,"[878, 28, 16, 9648]",en,26.236
76487,The Devil Inside,4.709,747,2012-01-06,2012,01,"[53, 27]",en,25.402
93856,Chernobyl Diaries,5.263,1497,2012-05-24,2012,05,"[27, 53]",en,25.385
68722,The Master,7.149,2806,2012-09-07,2012,09,[18],en,25.252
49526,Premium Rush,6.321,2009,2012-08-24,2012,08,"[80, 28, 53]",en,24.705
93837,So Undercover,6.2,1091,2012-12-06,2012,12,"[28, 35]",en,24.686
81796,Lockout,5.911,1742,2012-04-12,2012,04,"[28, 53, 878]",en,24.649
87826,Here Comes the Boom,6.189,1363,2012-10-10,2012,10,"[35, 28, 18, 10402]",en,24.452
50647,Wanderlust,5.508,1194,2012-02-23,2012,02,"[35, 10749]",en,24.323
82525,Savages,6.349,2062,2012-07-06,2012,07,"[80, 18, 53]",en,24.21
62214,Frankenweenie,6.958,3151,2012-10-04,2012,10,"[16, 35, 10751]",en,24.113
80035,The Watch,5.585,2205,2012-07-26,2012,07,"[35, 28, 878]",en,23.739
76494,What to Expect When You're Expecting,6.0,1722,2012-05-17,2012,05,"[10749, 35, 18]",en,23.475
98567,Chinese Zodiac,6.2,763,2012-12-20,2012,12,"[28, 12]",cn,23.302
49527,Man on a Ledge,6.433,2487,2012-01-13,2012,01,"[28, 53, 80]",en,23.187
72207,The Five-Year Engagement,5.847,1278,2012-04-27,2012,04,"[35, 10749]",en,23.092
72431,Red Tails,6.528,590,2012-01-19,2012,01,"[18, 28, 12, 36, 10752]",en,23.051
75638,Red Lights,6.178,1183,2012-03-02,2012,03,[53],en,22.889
80389,Get the Gringo,6.548,1548,2012-03-15,2012,03,"[28, 53, 80, 18]",en,22.793
96724,Anna Karenina,6.728,2188,2012-09-06,2012,09,"[18, 10749, 36]",en,22.233
89691,ATM,5.029,564,2012-02-17,2012,02,"[27, 53]",en,22.202
64689,Killing Them Softly,6.043,2047,2012-07-30,2012,07,"[80, 53]",en,22.186
84194,Excision,6.208,520,2012-09-12,2012,09,"[18, 27]",en,22.121
77953,The Campaign,5.836,1658,2012-08-09,2012,08,[35],en,22.018
109513,Hit & Run,5.716,507,2012-08-22,2012,08,"[28, 35, 10749]",en,21.783
97434,Gambit,5.478,636,2012-04-25,2012,04,"[35, 80]",en,21.601
65086,The Woman in Black,6.131,3342,2012-02-03,2012,02,"[18, 27, 53]",en,21.571
80585,Rock of Ages,6.222,1200,2012-06-13,2012,06,"[35, 18, 10402, 10749]",en,21.521
121824,Stand Up Guys,6.0,872,2012-12-14,2012,12,"[53, 35, 28]",en,21.446
38541,The Divide,5.868,603,2012-01-13,2012,01,"[27, 878, 53]",en,21.397
75674,Act of Valor,6.469,1059,2012-02-24,2012,02,"[28, 53, 10752]",en,21.379
72358,A Thousand Words,6.102,1259,2012-03-07,2012,03,"[18, 35]",en,21.37
121734,"Tad, the Lost Explorer",6.225,532,2012-08-10,2012,08,"[16, 35, 12, 10751]",es,21.197
70667,Kon-Tiki,6.932,705,2012-08-24,2012,08,"[12, 36]",no,21.046
83666,Moonrise Kingdom,7.693,5600,2012-05-16,2012,05,"[35, 18, 10749]",en,20.965
106021,Erased,6.068,689,2012-08-23,2012,08,"[28, 53]",en,20.612
68812,The Iceman,6.516,956,2012-09-01,2012,09,"[53, 80, 18]",en,20.571
97614,Deadfall,5.958,635,2012-11-08,2012,11,"[80, 18, 53]",en,20.209
127493,Stolen,5.412,969,2012-09-06,2012,09,"[28, 80, 53]",en,20.203
118957,Bait,5.663,708,2012-09-05,2012,09,[27],en,20.17
72976,Lincoln,6.861,3602,2012-11-09,2012,11,"[36, 18]",en,20.164
67660,Think Like a Man,6.857,807,2012-04-20,2012,04,"[35, 10749]",en,20.045
90369,Now Is Good,7.343,1053,2012-09-19,2012,09,"[18, 10749]",en,19.98
72197,The Pirates! In an Adventure with Scientists!,6.446,1026,2012-03-12,2012,03,"[16, 12, 10751, 35]",en,19.934
70074,Bullet to the Head,5.583,1202,2012-11-14,2012,11,"[28, 80, 53]",en,19.804
98548,People Like Us,6.8,595,2012-06-29,2012,06,[18],en,19.592
70436,The Raven,6.284,1269,2012-03-09,2012,03,"[80, 53, 9648, 27]",en,19.546
60599,Arbitrage,6.284,801,2012-09-14,2012,09,"[18, 53]",en,19.433
77930,Magic Mike,6.165,2832,2012-06-28,2012,06,"[18, 35]",en,19.412
82390,The Paperboy,5.552,707,2012-09-14,2012,09,"[53, 18, 9648]",en,19.407
10679,Iron Sky,5.719,1516,2012-04-04,2012,04,"[28, 35, 878]",en,19.382
113947,The Sessions,6.9,516,2012-05-02,2012,05,"[18, 10749, 35]",en,19.238
118293,The Suicide Shop,6.379,558,2012-09-26,2012,09,"[35, 16, 10402]",fr,19.202
71864,The Odd Life of Timothy Green,6.969,1113,2012-08-15,2012,08,"[14, 18, 35, 10751]",en,19.07
83770,On the Road,5.608,806,2012-05-22,2012,05,"[12, 18]",en,18.915
134366,Grave Encounters 2,5.56,860,2012-10-12,2012,10,[27],en,18.88
79548,Gone,6.229,1104,2012-02-23,2012,02,"[53, 18]",en,18.497
84348,V/H/S,6.1,1432,2012-07-28,2012,07,"[53, 27]",en,18.362
97430,The Man with the Iron Fists,5.525,1069,2012-11-02,2012,11,[28],en,18.019
74534,The Best Exotic Marigold Hotel,6.9,1264,2012-02-23,2012,02,"[18, 35]",en,17.963
97051,Would You Rather,6.0,866,2012-10-14,2012,10,"[53, 27]",en,17.854
54054,One for the Money,5.543,927,2012-01-26,2012,01,"[28, 35, 80]",en,17.616
111083,The Body,7.548,1190,2012-12-21,2012,12,"[53, 9648]",es,17.555
58244,Upside Down,6.274,2395,2012-09-27,2012,09,"[10749, 878, 18, 14]",en,17.509
88005,Seeking a Friend for the End of the World,6.56,1932,2012-06-22,2012,06,"[35, 18, 10749, 12]",en,17.439
82687,The Guilt Trip,5.596,654,2012-12-19,2012,12,[35],en,17.434
84199,The First Time,7.006,2063,2012-10-19,2012,10,"[18, 35, 10749]",en,17.4
81836,To Rome with Love,5.773,1927,2012-04-20,2012,04,"[35, 10749, 18]",en,17.128
77016,End of Watch,7.333,3049,2012-09-20,2012,09,"[80, 18, 53]",en,16.698
84188,Compliance,6.362,634,2012-08-23,2012,08,"[18, 53]",en,16.647
94348,Alex Cross,5.2,685,2012-10-18,2012,10,"[28, 53, 80, 9648]",en,16.419
89185,Radio Rebel,6.2,799,2012-06-09,2012,06,"[35, 18, 10751, 10770, 10402]",en,16.401
86838,Seven Psychopaths,6.817,3720,2012-10-12,2012,10,"[35, 80]",en,16.374
87496,The Company You Keep,6.163,663,2012-09-06,2012,09,"[18, 53]",en,16.243
97365,Rust and Bone,7.2,1307,2012-05-17,2012,05,"[18, 10749]",fr,16.086
84306,Liberal Arts,6.442,505,2012-09-14,2012,09,"[10749, 35, 18]",en,15.613
86597,The Tall Man,5.995,1097,2012-03-19,2012,03,"[27, 9648, 53]",en,15.572
58547,10 Years,5.799,517,2012-09-14,2012,09,"[35, 18]",en,15.536
74387,Goon,6.409,857,2012-01-06,2012,01,"[35, 18]",en,15.309
110160,Laurence Anyways,7.649,827,2012-05-18,2012,05,"[18, 10749]",fr,15.119
74306,God Bless America,7.02,887,2012-05-11,2012,05,"[35, 18]",en,14.998
140420,Paperman,8.0,1649,2012-11-02,2012,11,"[16, 10751, 10749]",en,14.904
134597,The Collection,6.312,957,2012-11-30,2012,11,"[27, 53]",en,14.874
84174,Bachelorette,5.415,1156,2012-01-23,2012,01,"[35, 10749]",en,14.593
81025,Salmon Fishing in the Yemen,6.412,839,2012-03-09,2012,03,"[18, 10749, 35]",en,14.444
103747,The Angels' Share,6.991,528,2012-06-01,2012,06,"[18, 35]",en,14.368
86837,Amour,7.8,1518,2012-09-20,2012,09,"[18, 10749]",fr,14.164
82684,Chasing Mavericks,7.018,529,2012-10-25,2012,10,[18],en,14.14
133694,Promised Land,6.29,649,2012-09-23,2012,09,[18],en,14.063
84329,Robot & Frank,6.9,1018,2012-08-16,2012,08,"[878, 35, 18, 80]",en,14.049
121875,In the House,7.277,795,2012-09-26,2012,09,"[35, 18, 9648, 53]",fr,14.044
92591,Bernie,6.6,858,2012-04-27,2012,04,"[35, 80, 18]",en,13.787
88273,A Royal Affair,7.368,812,2012-03-29,2012,03,"[18, 36, 10749]",da,13.424
77875,Playing for Keeps,5.7,657,2012-11-29,2012,11,"[35, 10749]",en,13.383
77948,The Cold Light of Day,5.3,847,2012-04-04,2012,04,"[28, 53, 9648]",en,13.372
146375,On the Other Side of the Tracks,5.568,642,2012-12-15,2012,12,"[35, 28, 80]",fr,13.317
84332,Safety Not Guaranteed,6.8,1356,2012-06-08,2012,06,"[35, 10749, 878]",en,13.252
49014,Cosmopolis,5.722,1177,2012-05-25,2012,05,[18],en,13.101
139567,Fire with Fire,5.674,645,2012-08-31,2012,08,"[28, 80, 18, 53]",en,12.952
89899,The Players,4.722,672,2012-02-29,2012,02,[35],fr,12.807
85872,Le Chef,6.2,560,2012-03-07,2012,03,[35],fr,12.732
82696,Hope Springs,6.259,731,2012-08-07,2012,08,"[18, 35, 10749]",en,12.612
83686,The Words,6.655,1116,2012-09-07,2012,09,"[18, 53]",en,11.811
137182,The Broken Circle Breakdown,7.703,1004,2012-10-09,2012,10,[18],nl,11.721
102207,HOUBA! On the Trail of the Marsupilami,5.259,821,2012-04-03,2012,04,"[10751, 12, 35]",fr,11.703
84175,Beasts of the Southern Wild,6.8,1000,2012-06-29,2012,06,"[18, 14]",en,11.204
102780,Byzantium,6.286,796,2012-09-09,2012,09,"[18, 14, 53]",en,11.161
83564,La luna,7.829,762,2012-02-10,2012,02,"[16, 10751]",en,11.118
133698,A Perfect Plan,5.858,589,2012-10-29,2012,10,"[35, 10749]",fr,11.088
84334,Searching for Sugar Man,7.9,865,2012-06-30,2012,06,"[10402, 99]",en,10.773
103328,Holy Motors,7.007,1076,2012-07-02,2012,07,"[18, 14]",fr,10.456
112198,What's in a Name,7.314,1601,2012-04-25,2012,04,"[35, 18]",fr,10.263
136403,Populaire,6.658,524,2012-11-27,2012,11,"[35, 10749]",fr,9.922
85739,ACAB : All Cops Are Bastards,6.971,789,2012-01-27,2012,01,"[28, 18, 80]",it,9.296
123678,The Act of Killing,7.693,637,2012-11-01,2012,11,[99],id,8.705
133469,The Dream Team,5.01,669,2012-09-26,2012,09,"[18, 35, 10749]",fr,8.616
84287,The Imposter,7.3,695,2012-07-13,2012,07,"[99, 9648, 80]",en,8.297
113160,My First Time,6.587,529,2012-01-18,2012,01,"[18, 10749]",fr,7.65
85041,The Immature: The Trip,5.954,595,2012-01-04,2012,01,[35],it,7.455
85038,Welcome to the North,5.777,1279,2012-01-18,2012,01,[35],it,6.977
147868,The Worst Christmas of My Life,5.902,509,2012-12-22,2012,12,[35],it,6.268
71679,Resident Evil: Retribution,5.808,3773,2012-09-12,2012,09,"[28, 27, 878]",en,4.34
93456,Despicable Me 2,6.918,10772,2013-06-26,2013,06,"[16, 35, 10751]",en,105.378
109418,Grown Ups 2,6.12,4069,2013-07-11,2013,07,[35],en,104.805
138843,The Conjuring,7.542,10999,2013-07-18,2013,07,"[27, 53]",en,101.47
109445,Frozen,7.246,15915,2013-11-20,2013,11,"[16, 10751, 12, 14]",en,98.949
106646,The Wolf of Wall Street,8.035,22959,2013-12-25,2013,12,"[80, 18, 35]",en,92.513
49521,Man of Steel,6.621,14625,2013-06-12,2013,06,"[28, 12, 878]",en,78.852
101299,The Hunger Games: Catching Fire,7.427,16730,2013-11-15,2013,11,"[12, 28, 878]",en,77.239
72190,World War Z,6.811,14761,2013-06-20,2013,06,"[28, 18, 27, 878, 53]",en,73.381
68726,Pacific Rim,6.887,11894,2013-07-11,2013,07,"[28, 878, 12]",en,73.032
57158,The Hobbit: The Desolation of Smaug,7.571,12588,2013-12-11,2013,12,"[14, 12, 28]",en,71.191
75612,Oblivion,6.629,10265,2013-04-10,2013,04,"[28, 878, 12, 9648]",en,66.828
76338,Thor: The Dark World,6.5,16714,2013-10-30,2013,10,"[28, 12, 14]",en,65.889
146233,Prisoners,8.094,11142,2013-09-19,2013,09,"[18, 53, 80]",en,65.555
62211,Monsters University,7.031,10153,2013-06-19,2013,06,"[16, 10751]",en,65.407
72559,G.I. Joe: Retaliation,5.6,5307,2013-03-27,2013,03,"[28, 878, 12]",en,65.005
76617,Texas Chainsaw 3D,5.467,1592,2013-01-03,2013,01,"[27, 53]",en,64.333
68721,Iron Man 3,6.927,21485,2013-04-18,2013,04,"[28, 12, 878]",en,62.306
138832,We're the Millers,6.825,8542,2013-08-07,2013,08,"[35, 80]",en,62.065
47964,A Good Day to Die Hard,5.332,6174,2013-02-06,2013,02,"[28, 53]",en,61.676
4258,Scary Movie 5,4.81,2677,2013-04-11,2013,04,[35],en,61.365
96721,Rush,7.716,6781,2013-09-02,2013,09,"[18, 28]",en,59.95
109439,The Hangover Part III,6.207,8310,2013-05-23,2013,05,[35],en,59.043
117263,Olympus Has Fallen,6.394,6335,2013-03-20,2013,03,"[28, 53]",en,58.959
109428,Evil Dead,6.524,4356,2013-04-05,2013,04,[27],en,58.41
75656,Now You See Me,7.344,15016,2013-05-29,2013,05,"[53, 80]",en,58.133
126963,Dragon Ball Z: Battle of Gods,6.774,1446,2013-03-30,2013,03,"[16, 28, 878]",ja,57.179
64682,The Great Gatsby,7.373,11798,2013-05-09,2013,05,"[18, 10749]",en,56.843
49519,The Croods,6.9,6784,2013-03-15,2013,03,"[16, 12, 10751, 14, 35, 28]",en,55.521
109451,Cloudy with a Chance of Meatballs 2,6.433,2994,2013-09-26,2013,09,"[16, 10751, 35]",en,55.489
138697,Don Jon,6.003,4144,2013-09-12,2013,09,"[10749, 35, 18]",en,54.48
204082,Homefront,6.963,3323,2013-11-12,2013,11,"[28, 53]",en,53.626
117251,White House Down,6.455,4526,2013-06-27,2013,06,"[28, 18, 53]",en,52.993
122906,About Time,7.916,8046,2013-09-04,2013,09,"[18, 10749, 14]",en,52.381
249397,Nymphomaniac: Vol. II,6.745,2780,2013-12-25,2013,12,"[18, 9648]",en,52.115
110415,Snowpiercer,6.903,9141,2013-08-01,2013,08,"[28, 878, 18]",ko,51.78
139038,A Haunted House,5.872,1765,2013-01-11,2013,01,"[35, 27]",en,46.502
109410,42,7.171,1706,2013-04-12,2013,04,[18],en,45.38
158015,The Purge,6.258,8074,2013-05-31,2013,05,"[878, 27, 53]",en,45.352
109491,Beautiful Creatures,6.023,2762,2013-02-13,2013,02,"[14, 18, 10749]",en,44.12
123553,The Mortal Instruments: City of Bones,6.436,4344,2013-08-21,2013,08,"[14, 28, 9648]",en,44.006
81005,Jack the Giant Slayer,5.826,4739,2013-02-27,2013,02,"[14, 28, 12, 18]",en,43.922
82700,After Earth,5.192,6311,2013-05-30,2013,05,"[878, 28, 12]",en,43.898
87421,Riddick,6.299,3882,2013-09-02,2013,09,"[878, 28, 53]",en,43.621
60304,Hansel & Gretel: Witch Hunters,6.044,6452,2013-01-17,2013,01,"[14, 27, 28]",en,43.364
77931,The Smurfs 2,5.76,2095,2013-07-30,2013,07,"[14, 10751, 35, 16]",en,43.103
146216,RED 2,6.523,3839,2013-07-18,2013,07,"[28, 35, 80, 53]",en,42.832
91586,Insidious: Chapter 2,6.672,4047,2013-09-12,2013,09,"[27, 53]",en,42.367
220289,Coherence,7.2,2678,2013-09-19,2013,09,"[53, 878]",en,42.057
136795,The Heat,6.602,3772,2013-06-27,2013,06,"[28, 35, 80]",en,41.729
152601,Her,7.859,13729,2013-12-18,2013,12,"[10749, 878, 18]",en,41.699
64686,47 Ronin,6.164,3651,2013-12-06,2013,12,"[18, 28, 14]",en,41.507
54138,Star Trek Into Darkness,7.328,8794,2013-05-05,2013,05,"[28, 12, 878]",en,40.993
142061,"Batman: The Dark Knight Returns, Part 2",7.925,1391,2013-01-03,2013,01,"[878, 28, 16, 9648]",en,40.516
193756,Lone Survivor,7.431,4045,2013-12-24,2013,12,"[10752, 28, 18]",en,39.973
183011,Justice League: The Flashpoint Paradox,7.9,1743,2013-07-30,2013,07,"[878, 16, 28, 12]",en,38.754
107846,Escape Plan,6.722,4923,2013-10-09,2013,10,"[28, 53]",en,38.267
49047,Gravity,7.164,14768,2013-10-03,2013,10,"[878, 53, 18]",en,37.922
77950,Turbo,6.192,3157,2013-07-11,2013,07,"[16, 10751]",en,37.55
119283,Parker,6.031,2895,2013-01-23,2013,01,"[28, 80]",en,37.451
173185,It Boy,6.409,1337,2013-03-06,2013,03,[35],fr,37.266
76203,12 Years a Slave,7.945,10860,2013-10-18,2013,10,"[18, 36]",en,37.106
168672,American Hustle,6.853,6986,2013-12-03,2013,12,"[18, 80]",en,36.453
184314,Young & Beautiful,6.466,1172,2013-08-21,2013,08,[18],fr,35.96
149870,The Wind Rises,7.78,2803,2013-07-20,2013,07,"[18, 16, 10749, 10752]",ja,35.632
68724,Elysium,6.504,8441,2013-08-07,2013,08,"[878, 28, 18, 53]",en,35.354
112205,The Family,6.361,2799,2013-09-13,2013,09,"[80, 35, 28]",en,35.315
136400,2 Guns,6.5,3944,2013-08-02,2013,08,"[28, 35, 80]",en,34.869
167032,Curse of Chucky,5.861,1467,2013-10-08,2013,10,"[27, 53]",en,34.818
109431,Identity Thief,5.862,3218,2013-02-07,2013,02,"[35, 80]",en,34.702
171424,The Green Inferno,5.699,1348,2013-09-08,2013,09,"[27, 53, 12]",en,34.566
207768,I Spit on Your Grave 2,6.299,1196,2013-08-25,2013,08,"[53, 27, 80]",en,34.434
134374,Pain & Gain,6.261,4241,2013-04-18,2013,04,"[28, 80, 35]",en,34.255
198277,Begin Again,7.245,3628,2013-09-07,2013,09,"[35, 10402, 10749, 18]",en,33.284
49524,R.I.P.D.,5.828,3803,2013-07-18,2013,07,"[14, 28, 35]",en,32.783
181886,Enemy,6.9,5544,2013-09-08,2013,09,"[53, 9648]",en,32.545
122081,Spring Breakers,5.221,3694,2013-01-24,2013,01,"[18, 80]",en,32.543
116711,Epic,6.495,2592,2013-05-15,2013,05,"[16, 12, 10751, 14]",en,32.501
59859,Kick-Ass 2,6.396,5907,2013-07-17,2013,07,"[28, 12, 80]",en,32.387
200085,The Flu,7.547,1126,2013-08-14,2013,08,"[28, 12, 878]",ko,32.283
97367,The Place Beyond the Pines,6.968,4648,2013-03-14,2013,03,"[18, 80]",en,32.064
116745,The Secret Life of Walter Mitty,7.181,7281,2013-12-18,2013,12,"[12, 35, 18, 14]",en,31.265
149871,The Tale of The Princess Kaguya,8.072,1651,2013-11-23,2013,11,"[16, 18, 14]",ja,30.404
82654,Warm Bodies,6.447,5862,2013-01-31,2013,01,"[27, 35, 10749]",en,30.231
107985,The World's End,6.797,5136,2013-07-18,2013,07,"[35, 28, 878]",en,29.883
80274,Ender's Game,6.59,5572,2013-10-24,2013,10,"[878, 28, 12]",en,29.882
137093,Last Vegas,6.408,2047,2013-10-31,2013,10,[35],en,29.674
109414,This Is the End,6.224,6097,2013-06-12,2013,06,"[28, 35]",en,29.569
109424,Captain Phillips,7.55,6593,2013-10-10,2013,10,"[28, 18, 53]",en,29.147
166271,Haunter,6.072,528,2013-10-17,2013,10,"[27, 9648, 53]",en,28.994
123109,No One Lives,5.879,569,2013-03-09,2013,03,"[27, 53]",en,28.651
76285,Percy Jackson: Sea of Monsters,6.034,4967,2013-08-07,2013,08,"[12, 10751, 14]",en,28.641
96936,The Bling Ring,5.411,2933,2013-06-12,2013,06,"[18, 80]",en,28.526
156717,Death Race: Inferno,5.791,708,2013-01-04,2013,01,"[28, 878, 53]",en,28.421
77805,Lovelace,6.032,654,2013-08-08,2013,08,[18],en,28.333
76640,The Last Stand,6.062,2672,2013-01-12,2013,01,"[28, 80, 53]",en,28.057
132232,Mama,6.3,3968,2013-01-17,2013,01,[27],en,27.763
87516,Oldboy,5.927,1859,2013-11-14,2013,11,"[18, 53, 9648, 28]",en,27.667
152747,All Is Lost,6.635,1535,2013-08-23,2013,08,"[28, 12, 18]",en,27.555
158011,The Call,6.796,2782,2013-03-14,2013,03,"[80, 53]",en,27.247
151960,Planes,5.875,1598,2013-08-09,2013,08,"[16, 10751, 12, 35]",en,27.169
198375,The Garden of Words,7.6,1899,2013-05-31,2013,05,"[16, 18, 10749]",ja,27.079
68728,Oz the Great and Powerful,5.913,6326,2013-03-07,2013,03,"[14, 12, 10751]",en,27.078
109091,The Counselor,5.268,1773,2013-10-25,2013,10,"[53, 80, 18]",en,26.992
91745,Romeo & Juliet,6.7,543,2013-09-12,2013,09,"[10749, 18]",en,26.664
133805,Carrie,6.028,4293,2013-10-16,2013,10,"[18, 27]",en,26.333
136418,Hummingbird,6.165,1605,2013-05-07,2013,05,"[28, 53]",en,26.177
112949,Safe Haven,7.249,2235,2013-02-07,2013,02,"[10749, 53]",en,25.978
115782,Jobs,6.129,2346,2013-08-16,2013,08,"[18, 36]",en,25.482
121986,Frances Ha,7.415,1497,2013-05-17,2013,05,"[35, 18]",en,25.408
57201,The Lone Ranger,6.092,5622,2013-07-03,2013,07,"[28, 12, 37]",en,25.051
191720,Jodorowsky's Dune,7.874,605,2013-08-30,2013,08,[99],en,25.024
109443,Anchorman 2: The Legend Continues,6.141,2431,2013-12-18,2013,12,[35],en,24.709
157547,Oculus,6.435,2803,2013-09-08,2013,09,[27],en,24.695
169881,The Physician,7.342,1014,2013-12-25,2013,12,"[12, 18, 36]",en,24.171
159117,V/H/S/2,6.2,987,2013-06-06,2013,06,"[27, 53, 878]",en,24.055
152584,Blue Is the Warmest Color,7.088,4399,2013-10-09,2013,10,"[10749, 18]",fr,23.887
111969,Stuck in Love,7.388,1832,2013-06-14,2013,06,"[18, 35]",en,23.878
104755,The Lords of Salem,5.438,807,2013-04-18,2013,04,"[27, 53]",en,23.825
106747,Machete Kills,5.607,1811,2013-09-12,2013,09,"[28, 80, 53]",en,23.541
179826,Odd Thomas,6.942,1243,2013-01-29,2013,01,"[9648, 53]",en,23.417
111190,Adore,6.119,922,2013-04-03,2013,04,[18],en,23.356
134411,Snitch,6.095,2259,2013-02-21,2013,02,"[53, 18, 28]",en,23.101
162215,How I Live Now,6.657,830,2013-09-10,2013,09,"[18, 28, 53, 10752]",en,22.87
132363,The Butler,7.3,2765,2013-08-16,2013,08,[18],en,22.667
87818,Movie 43,4.582,2201,2013-01-24,2013,01,[35],en,22.567
203833,The Book Thief,7.49,4180,2013-11-08,2013,11,[18],en,22.295
166666,3096 Days,7.431,846,2013-02-21,2013,02,[18],de,22.27
211954,Instructions Not Included,7.727,834,2013-07-20,2013,07,"[35, 18]",es,22.099
130150,Labor Day,6.978,1060,2013-12-27,2013,12,[18],en,22.005
109421,Side Effects,6.593,2956,2013-02-07,2013,02,"[53, 80, 18]",en,21.924
157841,The Young and Prodigious T.S. Spivet,6.816,747,2013-10-16,2013,10,"[12, 18, 10751]",en,21.795
199373,The Frozen Ground,6.264,1380,2013-07-11,2013,07,"[53, 80]",en,21.785
152742,The Best Offer,7.833,2721,2013-01-01,2013,01,"[18, 10749, 80]",it,21.646
107811,21 & Over,5.818,1465,2013-03-01,2013,03,[35],en,21.559
152603,Only Lovers Left Alive,7.252,2069,2013-12-12,2013,12,"[18, 10749]",en,21.452
230222,Tarzan,5.672,570,2013-10-17,2013,10,"[16, 28, 12, 10751]",en,21.343
64807,Grudge Match,6.083,1218,2013-12-25,2013,12,[35],en,21.134
72710,The Host,6.286,3810,2013-03-22,2013,03,"[28, 12, 878]",en,20.714
119675,Behind the Candelabra,6.654,745,2013-05-26,2013,05,"[18, 10749]",en,20.691
208134,Jackass Presents: Bad Grandpa,6.122,1504,2013-10-22,2013,10,[35],en,20.606
255709,Hope,8.394,630,2013-10-02,2013,10,[18],ko,20.603
212716,What If,6.743,1886,2013-09-07,2013,09,"[18, 35, 10749]",en,20.603
199534,Wolf Creek 2,6.406,596,2013-08-30,2013,08,"[27, 53]",en,20.482
145135,Dark Skies,6.307,1697,2013-02-21,2013,02,"[878, 53, 27]",en,20.257
146238,Runner Runner,5.647,1188,2013-09-24,2013,09,"[80, 53, 18]",en,20.128
152532,Dallas Buyers Club,7.931,8189,2013-11-01,2013,11,"[18, 36]",en,19.947
77987,Only God Forgives,5.861,2319,2013-05-30,2013,05,"[18, 53, 80]",en,19.936
175574,Free Birds,5.857,739,2013-10-30,2013,10,"[16, 35, 10751]",en,19.874
86825,Stoker,6.657,2132,2013-02-28,2013,02,"[18, 27, 53]",en,19.776
313106,Doctor Who: The Day of the Doctor,8.186,720,2013-11-23,2013,11,"[878, 12]",en,19.706
227700,Anna,6.506,600,2013-10-13,2013,10,"[53, 18]",en,19.684
146227,Getaway,5.039,597,2013-08-29,2013,08,"[28, 80]",en,19.671
115348,Paranoia,5.738,813,2013-08-14,2013,08,"[18, 53]",en,19.615
149509,Horns,6.294,2218,2013-09-06,2013,09,"[18, 14, 53]",en,19.546
68179,Escape from Planet Earth,5.73,716,2013-02-14,2013,02,"[16, 35, 12, 10751, 878]",en,19.533
